# Settings - STEP_TO_TIME: 0.1
# Settings - SIMULATION_TIME: 10800
# Settings - STEPS: 108000
# Settings - MAX_CONTAINERS_AMMOUNT: 1
#name production.product_1 production.product_2 production.product_3 stoppers_occupied conveyors_moving
#datatype int int int float float
step,production.product_1,production.product_2,production.product_3,stoppers_occupied,conveyors_moving
37100,53,52,52,0.0263,0.0238
37200,53,53,52,0.0263,0.0238
37300,53,53,52,0.0263,0.0238
37400,53,53,52,0.0263,0.0238
37500,53,53,53,0.0263,0.0238
37600,53,53,53,0.0263,0.0238
37700,54,53,53,0.0263,0.0238
37800,54,53,53,0.0263,0.0238
37900,54,54,53,0.0263,0.0238
38000,54,54,53,0.0263,0.0238
38100,54,54,53,0.0263,0.0238
38200,54,54,54,0.0263,0.0238
38300,54,54,54,0.0263,0.0238
38400,55,54,54,0.0263,0.0238
38500,55,54,54,0.0263,0.0238
38600,55,55,54,0.0263,0.0238
38700,55,55,54,0.0263,0.0238
38800,55,55,54,0.0263,0.0238
38900,55,55,55,0.0263,0.0238
39000,55,55,55,0.0263,0.0238
39100,56,55,55,0.0263,0.0238
39200,56,55,55,0.0263,0.0238
39300,56,56,55,0.0263,0.0238
39400,56,56,55,0.0263,0.0238
39500,56,56,55,0.0263,0.0238
39600,56,56,56,0.0263,0.0238
39700,56,56,56,0.0263,0.0238
39800,57,56,56,0.0263,0.0238
39900,57,56,56,0.0263,0.0238
40000,57,57,56,0.0263,0.0238
40100,57,57,56,0.0263,0.0238
40200,57,57,56,0.0263,0.0238
40300,57,57,57,0.0263,0.0238
40400,57,57,57,0.0263,0.0238
40500,58,57,57,0.0263,0.0238
40600,58,57,57,0.0263,0.0238
40700,58,58,57,0.0263,0.0238
40800,58,58,57,0.0263,0.0238
40900,58,58,57,0.0263,0.0238
41000,58,58,58,0.0263,0.0238
41100,58,58,58,0.0263,0.0238
41200,59,58,58,0.0263,0.0238
41300,59,58,58,0.0263,0.0238
41400,59,59,58,0.0263,0.0238
41500,59,59,58,0.0263,0.0238
41600,59,59,58,0.0263,0.0238
41700,59,59,59,0.0263,0.0238
41800,59,59,59,0.0263,0.0238
41900,60,59,59,0.0263,0.0238
42000,60,59,59,0.0263,0.0238
42100,60,60,59,0.0263,0.0238
42200,60,60,59,0.0263,0.0238
42300,60,60,59,0.0263,0.0238
42400,60,60,60,0.0263,0.0238
42500,60,60,60,0.0263,0.0238
42600,61,60,60,0.0263,0.0238
42700,61,60,60,0.0263,0.0238
42800,61,61,60,0.0263,0.0238
42900,61,61,60,0.0263,0.0238
43000,61,61,60,0.0263,0.0238
43100,61,61,61,0.0263,0.0238
43200,61,61,61,0.0263,0.0238
43300,62,61,61,0.0263,0.0238
43400,62,61,61,0.0263,0.0238
43500,62,62,61,0.0263,0.0238
43600,62,62,61,0.0263,0.0238
43700,62,62,61,0.0263,0.0238
43800,62,62,62,0.0263,0.0238
43900,62,62,62,0.0263,0.0238
44000,63,62,62,0.0263,0.0238
44100,63,62,62,0.0263,0.0238
44200,63,63,62,0.0263,0.0238
44300,63,63,62,0.0263,0.0238
44400,63,63,62,0.0263,0.0238
44500,63,63,63,0.0263,0.0238
44600,63,63,63,0.0263,0.0238
44700,64,63,63,0.0263,0.0238
44800,64,63,63,0.0263,0.0238
44900,64,64,63,0.0263,0.0238
45000,64,64,63,0.0263,0.0238
45100,64,64,63,0.0263,0.0238
